ID,Mechanics
9246,"Rock-Paper-Scissors, Secret Unit Deployment"
38050,"Hand Management, Tile Placement"
91197,"Dice Rolling, Grid Movement"
15483,"Hexagon Grid, Simulation"
12856,
4092,Tile Placement
810,Pattern Building
32004,"Point to Point Movement, Tile Placement"
241489,"Cooperative Game, Roll / Spin and Move"
176859,"Line Drawing, Modular Board, Team-Based Game, Tile Placement"
3338,
13031,"Simulation, Simultaneous Action Selection"
25476,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Simulation, Zone of Control"
175868,"Hand Management, Set Collection, Trading"
3349,
207063,"Betting and Bluffing, Dice Rolling"
17748,Tile Placement
192730,
12964,Hand Management
5295,Grid Movement
202566,"Dice Rolling, Memory, Push Your Luck, Set Collection"
259704,"Memory, Pattern Recognition, Player Elimination, Take That"
128419,"Dice Rolling, Paper-and-Pencil"
33024,Tile Placement
39587,
4237,"Dice Rolling, Hexagon Grid"
98978,"Dice Rolling, Pattern Building"
29317,"Area Movement, Dice Rolling, Set Collection"
11292,Hexagon Grid
298018,"Follow, Memory, Modular Board, Race"
10757,"Commodity Speculation, Pick-up and Deliver, Point to Point Movement"
15958,"Modular Board, Point to Point Movement, Secret Unit Deployment"
180339,"Hand Management, Take That, Variable Player Powers"
148940,Hand Management
218556,"Dice Rolling, Hand Management, Player Elimination, Take That"
11498,"Dice Rolling, Hexagon Grid"
324,Auction/Bidding
319,Tile Placement
171430,"Dice Rolling, Modular Board, Push Your Luck"
5797,Hand Management
6921,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Simulation, Zone of Control"
30838,Trick-taking
42644,"Acting, Cooperative Game, Dice Rolling, Line Drawing"
27408,"Set Collection, Trading"
13026,Grid Movement
4625,"Area Movement, Dice Rolling, Hexagon Grid, Modular Board, Movement Points, Simulation"
245503,
78247,"Pattern Building, Tile Placement"
46800,"Betting and Bluffing, Push Your Luck, Simultaneous Action Selection"
18840,Roll / Spin and Move
170676,Hand Management
10820,
192032,"Card Drafting, Pattern Recognition"
9248,Pick-up and Deliver
1211,"Dice Rolling, Modular Board, Roll / Spin and Move, Tile Placement"
19971,"Betting and Bluffing, Trick-taking"
69602,Set Collection
8471,Hexagon Grid
13623,"Acting, Singing"
66457,"Dice Rolling, Hand Management, Variable Player Powers"
288019,Pattern Recognition
16474,Memory
35661,"Cooperative Game, Memory"
92879,"Dice Rolling, Memory"
207965,"Card Drafting, Set Collection"
123085,Card Drafting
9319,Dice Rolling
145911,Variable Player Powers
178229,"Card Drafting, Hand Management, Point to Point Movement, Take That, Variable Player Powers"
234465,"Action Queue, Player Elimination"
217671,Team-Based Game
161528,Voting
166248,Trick-taking
1735,Square Grid
184443,"Player Elimination, Role Playing, Variable Player Powers, Voting"
131448,Pattern Building
29118,"Area Movement, Dice Rolling"
34221,"Paper-and-Pencil, Pattern Building"
14253,Hand Management
11888,"Dice Rolling, Hexagon Grid"
4360,"Point to Point Movement, Simulation"
276622,"Hand Management, Set Collection, Take That"
274635,
117823,
184843,"Dice Rolling, Take That"
12539,"Role Playing, Trading"
110864,
137841,Pattern Building
181089,"Dice Rolling, Secret Unit Deployment"
42227,"Dice Rolling, Tile Placement"
6954,Tile Placement
139177,Campaign / Battle Card Driven
167723,"Dice Rolling, Grid Movement"
3039,Hexagon Grid
98426,"Card Drafting, Hand Management, Team-Based Game"
8835,"Dice Rolling, Hexagon Grid, Zone of Control"
10898,Pattern Building
130682,"Grid Movement, Hand Management"
229243,"Hand Management, Set Collection"
218459,
23285,"Campaign / Battle Card Driven, Hand Management"
252165,"Acting, Area Movement, Role Playing, Team-Based Game, Variable Player Powers"
34310,"Dice Rolling, Hexagon Grid, Simulation"
166927,Push Your Luck
141679,"Hand Management, Simultaneous Action Selection"
19725,Roll / Spin and Move
27949,"Hand Management, Hexagon Grid, Simultaneous Action Selection, Variable Player Powers"
173875,Storytelling
53,
2473,
76541,"Dice Rolling, Simulation"
40943,Network and Route Building
109017,"Dice Rolling, Set Collection"
6023,Hexagon Grid
169462,"Card Drafting, Set Collection"
28388,Area Movement
96608,"Auction/Bidding, Dice Rolling, Roll / Spin and Move"
24189,
191473,"Dice Rolling, Pattern Building"
3801,"Modular Board, Role Playing, Roll / Spin and Move, Tile Placement"
3065,"Auction/Bidding, Roll / Spin and Move, Set Collection, Stock Holding, Trading"
25001,
3558,
4948,"Memory, Storytelling"
153807,"Hand Management, Take That"
176872,"Hand Management, Memory, Set Collection"
4410,
188204,"Card Drafting, Dice Rolling"
164838,Set Collection
156015,"Modular Board, Pattern Building"
83117,"Dice Rolling, Tile Placement"
118342,"Hand Management, Variable Player Powers"
153484,Acting
120000,"Hand Management, Variable Player Powers"
11972,Roll / Spin and Move
177002,"Acting, Card Drafting, Player Judge, Storytelling"
281680,Dice Rolling
8459,Memory
167466,Set Collection
860,"Dice Rolling, Hexagon Grid, Simulation"
220721,
248899,"Action Queue, Campaign / Battle Card Driven, Team-Based Game"
14119,Tile Placement
217322,"Dice Rolling, Real-Time"
6526,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Paper-and-Pencil, Player Elimination, Scenario / Mission / Campaign Game, Simulation, Simultaneous Action Selection, Team-Based Game, Three Dimensional Movement, Variable Set-up"
209541,Push Your Luck
57767,"Area Movement, Modular Board"
2495,
85472,
33782,Roll / Spin and Move
58861,
13226,"Dice Rolling, Memory"
254341,"Hand Management, Memory, Set Collection, Storytelling"
243698,"Set Collection, Trick-taking"
158851,"Dice Rolling, Set Collection, Variable Player Powers"
208360,Hand Management
93575,Tile Placement
40964,"Set Collection, Tile Placement"
225932,"Dice Rolling, Hand Management, Memory, Trading"
3569,"Memory, Point to Point Movement"
7536,"Dice Rolling, Pick-up and Deliver, Secret Unit Deployment"
165999,
27336,"Action Points, Variable Player Powers"
1512,Dice Rolling
12222,"Hexagon Grid, Simulation"
260329,"Cooperative Game, Variable Player Powers, Worker Placement"
154327,"Commodity Speculation, Modular Board, Network and Route Building, Tile Placement"
22123,"Pattern Recognition, Tile Placement"
201305,Dice Rolling
112233,"Dice Rolling, Pattern Recognition"
237082,Set Collection
224010,"Action Points, Set Collection"
86033,
206753,"Deck Bag and Pool Building, Dice Rolling"
277671,"Area Majority / Influence, Area Movement, Area-Impulse, Dice Rolling, Player Elimination, Set Collection"
5054,"Area Movement, Dice Rolling, Secret Unit Deployment"
2674,"Hand Management, Take That"
40804,"Point to Point Movement, Variable Player Powers"
8945,"Area Movement, Point to Point Movement"
9565,"Dice Rolling, Grid Movement, Line of Sight, Moving Multiple Units, Role Playing, Simulation, Square Grid"
4271,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Line of Sight, Scenario / Mission / Campaign Game, Simulation"
16499,"Set Collection, Tile Placement"
113517,Tile Placement
174404,"Auction/Bidding, Deck Bag and Pool Building, Set Collection, Simultaneous Action Selection"
31159,"Push Your Luck, Set Collection, Trading"
2198,Pattern Building
21990,
313875,"Action Points, Hidden Movement, Narrative Choice / Paragraph, Scenario / Mission / Campaign Game, Solo / Solitaire Game"
147673,"Player Elimination, Roll / Spin and Move"
192635,"Hand Management, Memory, Player Elimination, Set Collection"
16802,
12496,Hexagon Grid
232412,Set Collection
229537,Hand Management
4851,"Grid Movement, Point to Point Movement, Square Grid, Static Capture"
11899,Roll / Spin and Move
173338,
18563,
5201,"Auction/Bidding, Dice Rolling, Paper-and-Pencil"
1983,Roll / Spin and Move
9791,"Area Movement, Campaign / Battle Card Driven, Card Drafting, Dice Rolling"
11476,"Dice Rolling, Hexagon Grid, Simulation"
16760,"Card Drafting, Hand Management"
11253,"Dice Rolling, Hexagon Grid, Simulation"
78647,Tile Placement
55492,Area Majority / Influence
133886,"Dice Rolling, Hand Management, Player Elimination, Take That"
114228,
31764,Simultaneous Action Selection
304,Commodity Speculation
192717,"Hand Management, Push Your Luck"
10885,Hexagon Grid
73367,Set Collection
9420,Memory
274277,"Action Queue, Deck Bag and Pool Building, Variable Phase Order"
66044,Hand Management
131496,"Campaign / Battle Card Driven, Card Drafting, Deck Bag and Pool Building, Grid Movement, Tile Placement"
261168,"Hand Management, Push Your Luck, Team-Based Game"
128910,"Dice Rolling, Grid Movement, Hand Management, Set Collection"
54745,Roll / Spin and Move
6805,Simulation
193628,"Memory, Simultaneous Action Selection, Take That, Voting"
270638,"Trick-taking, Voting"
165044,"Deck Bag and Pool Building, Player Elimination, Simulation"
168174,Memory
77548,"Action Points, Cooperative Game, Dice Rolling, Solo / Solitaire Game"
5554,Grid Movement
198991,"Pattern Recognition, Tile Placement"
157364,Take That
59602,Tile Placement
8740,"Dice Rolling, Hexagon Grid"
270077,"Cooperative Game, Hand Management, Role Playing, Variable Player Powers"
2586,Roll / Spin and Move
37680,"Area Majority / Influence, Simultaneous Action Selection"
159087,"Card Drafting, Hand Management, Memory"
94683,"Area Movement, Cooperative Game"
154180,"Dice Rolling, Hand Management, Tile Placement"
153980,"Auction/Bidding, Trick-taking"
2558,Auction/Bidding
140960,"Dice Rolling, Set Collection"
8745,"Hexagon Grid, Simulation, Zone of Control"
6367,
992,Enclosure
6725,"Modular Board, Secret Unit Deployment"
25004,"Roll / Spin and Move, Set Collection"
8788,Hexagon Grid
143780,"Storytelling, Team-Based Game, Voting"
9418,"Dice Rolling, Hexagon Grid, Ratio / Combat Results Table, Simulation"
125585,"Auction/Bidding, Card Drafting, Worker Placement"
144865,"Card Drafting, Set Collection"
192245,Pattern Recognition
90968,"Dice Rolling, Pattern Building"
124387,"Area Majority / Influence, Hand Management, Memory"
131182,Hand Management
5377,Hand Management
17313,
18613,Hexagon Grid
41021,
5502,"Dice Rolling, Modular Board, Tile Placement"
85123,"Dice Rolling, Hexagon Grid"
14236,"Action Points, Betting and Bluffing, Dice Rolling, Hand Management, Roll / Spin and Move, Variable Player Powers"
11126,"Chit-Pull System, Hexagon Grid, Ratio / Combat Results Table, Simulation"
166972,Pattern Recognition
88088,"Acting, Line Drawing, Paper-and-Pencil, Roll / Spin and Move, Singing, Team-Based Game"
1451,Modular Board
266525,"Cooperative Game, Dice Rolling, Modular Board"
180147,"Grid Movement, Memory, Paper-and-Pencil, Roll / Spin and Move"
239940,Dice Rolling
601,Card Drafting
163242,"Card Drafting, Take That"
148434,"Dice Rolling, Hand Management, Pick-up and Deliver, Tile Placement"
209667,"Dice Rolling, Grid Movement, Take That"
29018,"Memory, Set Collection"
113513,Pattern Building
151947,Roll / Spin and Move
166510,"Action Queue, Pattern Recognition"
22169,"Set Collection, Take That"
73252,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation"
4298,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation"
208736,"Area Majority / Influence, Dice Rolling, Hand Management, Memory"
9474,Simultaneous Action Selection
236459,"Betting and Bluffing, Dice Rolling, Push Your Luck"
173093,
17792,Pattern Building
234473,Pattern Recognition
56889,"Dice Rolling, Grid Movement, Modular Board, Push Your Luck, Variable Player Powers"
3983,"Hand Management, Pattern Building"
50995,"Hexagon Grid, Simulation"
140100,"Campaign / Battle Card Driven, Deck Bag and Pool Building, Hand Management"
197075,Dice Rolling
223329,"Dice Rolling, Paper-and-Pencil"
4789,Roll / Spin and Move
240842,Cooperative Game
239116,"Action Points, Dice Rolling, Pick-up and Deliver, Point to Point Movement, Take That"
281429,Pattern Building
4997,Pick-up and Deliver
900,Roll / Spin and Move
156927,"Area Movement, Cooperative Game, Dice Rolling"
153509,Tile Placement
199825,"Dice Rolling, Push Your Luck, Set Collection"
116948,"Pattern Recognition, Set Collection, Tile Placement"
6466,"Dice Rolling, Pick-up and Deliver, Roll / Spin and Move"
20153,Dice Rolling
260815,
2442,Tile Placement
1682,"Card Drafting, Hand Management"
17136,"Pattern Recognition, Tile Placement"
150978,
6129,"Dice Rolling, Hexagon Grid, Simulation"
3374,
32968,"Card Drafting, Hand Management, Memory"
202664,Card Drafting
32109,"Cooperative Game, Singing"
272325,Cooperative Game
13378,Hexagon Grid
24998,
16727,"Dice Rolling, Memory, Paper-and-Pencil, Pattern Recognition"
207203,"Cooperative Game, Hand Management, Point to Point Movement, Variable Player Powers"
151467,"Pattern Building, Tile Placement"
242550,
1354,"Set Collection, Trading"
154723,"Cooperative Game, Dice Rolling, Set Collection"
131163,
106929,Memory
2527,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Simulation"
27291,"Betting and Bluffing, Dice Rolling, Roll / Spin and Move"
147915,Voting
261449,"Pattern Recognition, Set Collection"
13010,
315937,"Cooperative Game, Dice Rolling, Solo / Solitaire Game"
5905,Commodity Speculation
154721,Auction/Bidding
2203,Hand Management
243343,Player Elimination
3384,Action Points
3112,Betting and Bluffing
3844,
314026,Cooperative Game
16184,"Card Drafting, Set Collection"
40388,"Area Movement, Dice Rolling"
10258,Hexagon Grid
1550,
140961,Area Majority / Influence
284839,Cooperative Game
116972,Dice Rolling
129295,"Pattern Building, Tile Placement"
218842,"Dice Rolling, Push Your Luck, Role Playing, Set Collection"
19498,Betting and Bluffing
6404,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation, Zone of Control"
137910,Simultaneous Action Selection
66537,
99038,"Memory, Pattern Recognition"
3527,"Dice Rolling, Grid Movement, Paper-and-Pencil, Square Grid, Team-Based Game"
165888,"Commodity Speculation, Hand Management, Simulation"
18908,Area Movement
36225,Dice Rolling
36639,"Area Majority / Influence, Variable Player Powers"
210044,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading"
15214,"Card Drafting, Hand Management, Roll / Spin and Move, Set Collection"
247730,
7060,"Grid Movement, Secret Unit Deployment, Simulation, Static Capture, Variable Set-up"
4303,"Area Movement, Dice Rolling, Simulation"
8388,Hexagon Grid
40417,"Area Majority / Influence, Auction/Bidding, Variable Player Powers"
39447,
172555,"Dice Rolling, Paper-and-Pencil"
182090,"Memory, Paper-and-Pencil, Player Elimination"
175497,"Cooperative Game, Memory, Roll / Spin and Move"
3127,"Deck Bag and Pool Building, Dice Rolling, Hand Management, Pick-up and Deliver, Rock-Paper-Scissors, Variable Player Powers, Worker Placement"
140271,Take That
103806,"Hand Management, Point to Point Movement"
12823,"Roll / Spin and Move, Take That"
101628,"Chit-Pull System, Hexagon Grid, Simulation"
217959,"Hand Management, Tile Placement"
5030,Tile Placement
328871,"Follow, Hand Management, Income, Simultaneous Action Selection, Variable Player Powers"
20409,"Campaign / Battle Card Driven, Card Drafting, Hand Management"
16368,
194819,"Hand Management, Player Elimination, Push Your Luck"
21716,"Area Movement, Dice Rolling"
100470,Acting
14746,"Dice Rolling, Hexagon Grid, Simulation"
3198,
7977,Hexagon Grid
7006,"Auction/Bidding, Commodity Speculation, Paper-and-Pencil, Player Elimination, Simulation, Trading, Variable Set-up"
9385,Grid Movement
192233,Team-Based Game
223762,"Secret Unit Deployment, Trading"
38897,
18885,
216330,"Card Drafting, Hand Management, Set Collection, Variable Player Powers"
217320,Player Elimination
25677,Dice Rolling
13614,"Dice Rolling, Grid Movement, Hexagon Grid, Paper-and-Pencil, Ratio / Combat Results Table, Simulation"
152359,Hand Management
